ID,Choice,Tcost,Urban,Walleye,Salmon,Panfish
598,0,95.645,0,0.0346533,0.0208933,2.305171
598,0,84.0596,0,0.0023445,0.3489647,0.1836469
598,0,84.0596,0,0.0016101,0.3067525,0.0355202
598,0,92.5932,1,0.0008522,0.3292299,0.0502169
598,0,84.45779,0,0.8285007,0,0.5015054
599,0,69.1224,0,0.6906261,0,1.128466
599,1,53.6152,1,0.7140083,0,1.390976
599,0,73.9142,1,0.7556086,0,1.279361
599,0,53.3452,1,0.5879535,0,1.246248
599,0,34.0962,0,0.1894172,0,1.765068
599,0,95.645,0,0.0346533,0.0208933,2.305171
599,0,84.0596,0,0.0023445,0.3489647,0.1836469
599,0,84.0596,0,0.0016101,0.3067525,0.0355202
599,0,92.5932,1,0.0008522,0.3292299,0.0502169
599,0,84.45779,0,0.8285007,0,0.5015054
600,0,69.1224,0,0.6906261,0,1.128466
600,1,53.6152,1,0.7140083,0,1.390976
600,0,73.9142,1,0.7556086,0,1.279361
600,0,53.3452,1,0.5879535,0,1.246248
600,0,34.0962,0,0.1894172,0,1.765068
600,0,95.645,0,0.0346533,0.0208933,2.305171
600,0,84.0596,0,0.0023445,0.3489647,0.1836469
600,0,84.0596,0,0.0016101,0.3067525,0.0355202
600,0,92.5932,1,0.0008522,0.3292299,0.0502169
600,0,84.45779,0,0.8285007,0,0.5015054
601,0,69.1224,0,0.6906261,0,1.128466
601,1,53.6152,1,0.7140083,0,1.390976
601,0,73.9142,1,0.7556086,0,1.279361
601,0,53.3452,1,0.5879535,0,1.246248
601,0,34.0962,0,0.1894172,0,1.765068
601,0,95.645,0,0.0346533,0.0208933,2.305171
601,0,84.0596,0,0.0023445,0.3489647,0.1836469
601,0,84.0596,0,0.0016101,0.3067525,0.0355202
601,0,92.5932,1,0.0008522,0.3292299,0.0502169
601,0,84.45779,0,0.8285007,0,0.5015054
602,0,69.1224,0,0.6906261,0,1.128466
602,0,53.6152,1,0.7140083,0,1.390976
602,0,73.9142,1,0.7556086,0,1.279361
602,0,53.3452,1,0.5879535,0,1.246248
602,1,34.0962,0,0.1894172,0,1.765068
602,0,95.645,0,0.0346533,0.0208933,2.305171
602,0,84.0596,0,0.0023445,0.3489647,0.1836469
602,0,84.0596,0,0.0016101,0.3067525,0.0355202
602,0,92.5932,1,0.0008522,0.3292299,0.0502169
602,0,84.45779,0,0.8285007,0,0.5015054
603,0,69.1224,0,0.6906261,0,1.128466
603,1,53.6152,1,0.7140083,0,1.390976
603,0,73.9142,1,0.7556086,0,1.279361
603,0,53.3452,1,0.5879535,0,1.246248
603,0,34.0962,0,0.1894172,0,1.765068
603,0,95.645,0,0.0346533,0.0208933,2.305171
603,0,84.0596,0,0.0023445,0.3489647,0.1836469
603,0,84.0596,0,0.0016101,0.3067525,0.0355202
603,0,92.5932,1,0.0008522,0.3292299,0.0502169
603,0,84.45779,0,0.8285007,0,0.5015054
604,0,24.26467,0,0.6906261,0,1.128466
604,0,11.71667,1,0.7140083,0,1.390976
604,0,19.07067,1,0.7556086,0,1.279361
604,0,6.154,1,0.5879535,0,1.246248
604,1,10.45667,0,0.1894172,0,1.765068
604,0,51.928,0,0.0346533,0.0208933,2.305171
604,0,44.934,0,0.0023445,0.3489647,0.1836469
604,0,42.33267,0,0.0016101,0.3067525,0.0355202
604,0,42.37533,1,0.0008522,0.3292299,0.0502169
604,0,48.778,0,0.8285007,0,0.5015054
605,0,24.26467,0,0.6906261,0,1.128466
605,0,11.71667,1,0.7140083,0,1.390976
605,0,19.07067,1,0.7556086,0,1.279361
605,0,6.154,1,0.5879535,0,1.246248
605,1,10.45667,0,0.1894172,0,1.765068
605,0,51.928,0,0.0346533,0.0208933,2.305171
605,0,44.934,0,0.0023445,0.3489647,0.1836469
605,0,42.33267,0,0.0016101,0.3067525,0.0355202
605,0,42.37533,1,0.0008522,0.3292299,0.0502169
605,0,48.778,0,0.8285007,0,0.5015054
606,0,24.26467,0,0.6906261,0,1.128466
606,0,11.71667,1,0.7140083,0,1.390976
606,0,19.07067,1,0.7556086,0,1.279361
606,0,6.154,1,0.5879535,0,1.246248
606,1,10.45667,0,0.1894172,0,1.765068
606,0,51.928,0,0.0346533,0.0208933,2.305171
606,0,44.934,0,0.0023445,0.3489647,0.1836469
606,0,42.33267,0,0.0016101,0.3067525,0.0355202
606,0,42.37533,1,0.0008522,0.3292299,0.0502169
606,0,48.778,0,0.8285007,0,0.5015054
607,0,24.26467,0,0.6906261,0,1.128466
607,0,11.71667,1,0.7140083,0,1.390976
607,0,19.07067,1,0.7556086,0,1.279361
607,0,6.154,1,0.5879535,0,1.246248
607,1,10.45667,0,0.1894172,0,1.765068
607,0,51.928,0,0.0346533,0.0208933,2.305171
607,0,44.934,0,0.0023445,0.3489647,0.1836469
607,0,42.33267,0,0.0016101,0.3067525,0.0355202
607,0,42.37533,1,0.0008522,0.3292299,0.0502169
607,0,48.778,0,0.8285007,0,0.5015054
608,0,15.68125,0,0.6906261,0,1.128466
608,1,0.27,1,0.7140083,0,1.390976
608,0,29.42625,1,0.7556086,0,1.279361
608,0,11.555,1,0.5879535,0,1.246248
608,0,20.39375,0,0.1894172,0,1.765068
608,0,58.1025,0,0.0346533,0.0208933,2.305171
608,0,48.42375,0,0.0023445,0.3489647,0.1836469
608,0,44.9275,0,0.0016101,0.3067525,0.0355202
608,0,40.95125,1,0.0008522,0.3292299,0.0502169
608,0,75.54,0,0.8285007,0,0.5015054
609,0,15.68125,0,0.6906261,0,1.128466
609,0,0.27,1,0.7140083,0,1.390976
609,0,29.42625,1,0.7556086,0,1.279361
609,1,11.555,1,0.5879535,0,1.246248
609,0,20.39375,0,0.1894172,0,1.765068
609,0,58.1025,0,0.0346533,0.0208933,2.305171
609,0,48.42375,0,0.0023445,0.3489647,0.1836469
609,0,44.9275,0,0.0016101,0.3067525,0.0355202
609,0,40.95125,1,0.0008522,0.3292299,0.0502169
609,0,75.54,0,0.8285007,0,0.5015054
610,0,15.68125,0,0.6906261,0,1.128466
610,0,0.27,1,0.7140083,0,1.390976
610,0,29.42625,1,0.7556086,0,1.279361
610,1,11.555,1,0.5879535,0,1.246248
610,0,20.39375,0,0.1894172,0,1.765068
610,0,58.1025,0,0.0346533,0.0208933,2.305171
610,0,48.42375,0,0.0023445,0.3489647,0.1836469
610,0,44.9275,0,0.0016101,0.3067525,0.0355202
610,0,40.95125,1,0.0008522,0.3292299,0.0502169
610,0,75.54,0,0.8285007,0,0.5015054
611,0,15.68125,0,0.6906261,0,1.128466
611,1,0.27,1,0.7140083,0,1.390976
611,0,29.42625,1,0.7556086,0,1.279361
611,0,11.555,1,0.5879535,0,1.246248
611,0,20.39375,0,0.1894172,0,1.765068
611,0,58.1025,0,0.0346533,0.0208933,2.305171
611,0,48.42375,0,0.0023445,0.3489647,0.1836469
611,0,44.9275,0,0.0016101,0.3067525,0.0355202
611,0,40.95125,1,0.0008522,0.3292299,0.0502169
611,0,75.54,0,0.8285007,0,0.5015054
612,0,15.68125,0,0.6906261,0,1.128466
612,1,0.27,1,0.7140083,0,1.390976
612,0,29.42625,1,0.7556086,0,1.279361
612,0,11.555,1,0.5879535,0,1.246248
612,0,20.39375,0,0.1894172,0,1.765068
612,0,58.1025,0,0.0346533,0.0208933,2.305171
612,0,48.42375,0,0.0023445,0.3489647,0.1836469
612,0,44.9275,0,0.0016101,0.3067525,0.0355202
612,0,40.95125,1,0.0008522,0.3292299,0.0502169
612,0,75.54,0,0.8285007,0,0.5015054
613,0,15.68125,0,0.6906261,0,1.128466
613,0,0.27,1,0.7140083,0,1.390976
613,0,29.42625,1,0.7556086,0,1.279361
613,1,11.555,1,0.5879535,0,1.246248
613,0,20.39375,0,0.1894172,0,1.765068
613,0,58.1025,0,0.0346533,0.0208933,2.305171
613,0,48.42375,0,0.0023445,0.3489647,0.1836469
613,0,44.9275,0,0.0016101,0.3067525,0.0355202
613,0,40.95125,1,0.0008522,0.3292299,0.0502169
613,0,75.54,0,0.8285007,0,0.5015054
614,0,15.68125,0,0.6906261,0,1.128466
614,1,0.27,1,0.7140083,0,1.390976
614,0,29.42625,1,0.7556086,0,1.279361
614,0,11.555,1,0.5879535,0,1.246248
614,0,20.39375,0,0.1894172,0,1.765068
614,0,58.1025,0,0.0346533,0.0208933,2.305171
614,0,48.42375,0,0.0023445,0.3489647,0.1836469
614,0,44.9275,0,0.0016101,0.3067525,0.0355202
614,0,40.95125,1,0.0008522,0.3292299,0.0502169
614,0,75.54,0,0.8285007,0,0.5015054
615,0,36.35711,0,0.6906261,0,1.128466
615,0,32.9644,1,0.7140083,0,1.390976
615,0,58.39067,1,0.7556086,0,1.279361
615,0,38.78711,1,0.5879535,0,1.246248
615,0,47.76524,0,0.1894172,0,1.765068
615,1,31.7044,0,0.0346533,0.0208933,2.305171
615,0,20.98627,0,0.0023445,0.3489647,0.1836469
615,0,24.88898,0,0.0016101,0.3067525,0.0355202
615,0,32.8444,1,0.0008522,0.3292299,0.0502169
615,0,109.7013,0,0.8285007,0,0.5015054
616,0,36.35711,0,0.6906261,0,1.128466
616,0,32.9644,1,0.7140083,0,1.390976
616,0,58.39067,1,0.7556086,0,1.279361
616,0,38.78711,1,0.5879535,0,1.246248
616,0,47.76524,0,0.1894172,0,1.765068
616,1,31.7044,0,0.0346533,0.0208933,2.305171
616,0,20.98627,0,0.0023445,0.3489647,0.1836469
616,0,24.88898,0,0.0016101,0.3067525,0.0355202
616,0,32.8444,1,0.0008522,0.3292299,0.0502169
616,0,109.7013,0,0.8285007,0,0.5015054
617,0,41.0998,0,0.6906261,0,1.128466
617,0,19.369,1,0.7140083,0,1.390976
617,0,31.3144,1,0.7556086,0,1.279361
617,0,10.7454,1,0.5879535,0,1.246248
617,1,18.109,0,0.1894172,0,1.765068
617,0,84.06779,0,0.0346533,0.0208933,2.305171
617,0,72.4824,0,0.0023445,0.3489647,0.1836469
617,0,68.3506,0,0.0016101,0.3067525,0.0355202
617,0,71.4542,1,0.0008522,0.3292299,0.0502169
617,0,80.91779,0,0.8285007,0,0.5015054
618,0,41.0998,0,0.6906261,0,1.128466
618,0,19.369,1,0.7140083,0,1.390976
618,0,31.3144,1,0.7556086,0,1.279361
618,0,10.7454,1,0.5879535,0,1.246248
618,1,18.109,0,0.1894172,0,1.765068
618,0,84.06779,0,0.0346533,0.0208933,2.305171
618,0,72.4824,0,0.0023445,0.3489647,0.1836469
618,0,68.3506,0,0.0016101,0.3067525,0.0355202
618,0,71.4542,1,0.0008522,0.3292299,0.0502169
618,0,80.91779,0,0.8285007,0,0.5015054
619,0,41.0998,0,0.6906261,0,1.128466
619,0,19.369,1,0.7140083,0,1.390976
619,0,31.3144,1,0.7556086,0,1.279361
619,0,10.7454,1,0.5879535,0,1.246248
619,1,18.109,0,0.1894172,0,1.765068
619,0,84.06779,0,0.0346533,0.0208933,2.305171
619,0,72.4824,0,0.0023445,0.3489647,0.1836469
619,0,68.3506,0,0.0016101,0.3067525,0.0355202
619,0,71.4542,1,0.0008522,0.3292299,0.0502169
619,0,80.91779,0,0.8285007,0,0.5015054
620,1,21.34917,0,0.6906261,0,1.128466
620,0,17.64933,1,0.7140083,0,1.390976
620,0,43.80833,1,0.7556086,0,1.279361
620,0,24.37917,1,0.5879535,0,1.246248
620,0,36.07867,0,0.1894172,0,1.765068
620,0,63.88766,0,0.0346533,0.0208933,2.305171
620,0,50.44817,0,0.0023445,0.3489647,0.1836469
620,0,45.69833,0,0.0016101,0.3067525,0.0355202
620,0,52.918,1,0.0008522,0.3292299,0.0502169
620,0,113.4358,0,0.8285007,0,0.5015054
621,1,21.34917,0,0.6906261,0,1.128466
621,0,17.64933,1,0.7140083,0,1.390976
621,0,43.80833,1,0.7556086,0,1.279361
621,0,24.37917,1,0.5879535,0,1.246248
621,0,36.07867,0,0.1894172,0,1.765068
621,0,63.88766,0,0.0346533,0.0208933,2.305171
621,0,50.44817,0,0.0023445,0.3489647,0.1836469
621,0,45.69833,0,0.0016101,0.3067525,0.0355202
621,0,52.918,1,0.0008522,0.3292299,0.0502169
621,0,113.4358,0,0.8285007,0,0.5015054
622,1,21.34917,0,0.6906261,0,1.128466
622,0,17.64933,1,0.7140083,0,1.390976
622,0,43.80833,1,0.7556086,0,1.279361
622,0,24.37917,1,0.5879535,0,1.246248
622,0,36.07867,0,0.1894172,0,1.765068
622,0,63.88766,0,0.0346533,0.0208933,2.305171
622,0,50.44817,0,0.0023445,0.3489647,0.1836469
622,0,45.69833,0,0.0016101,0.3067525,0.0355202
622,0,52.918,1,0.0008522,0.3292299,0.0502169
622,0,113.4358,0,0.8285007,0,0.5015054
623,1,21.34917,0,0.6906261,0,1.128466
623,0,17.64933,1,0.7140083,0,1.390976
623,0,43.80833,1,0.7556086,0,1.279361
623,0,24.37917,1,0.5879535,0,1.246248
623,0,36.07867,0,0.1894172,0,1.765068
623,0,63.88766,0,0.0346533,0.0208933,2.305171
623,0,50.44817,0,0.0023445,0.3489647,0.1836469
623,0,45.69833,0,0.0016101,0.3067525,0.0355202
623,0,52.918,1,0.0008522,0.3292299,0.0502169
623,0,113.4358,0,0.8285007,0,0.5015054
624,1,21.34917,0,0.6906261,0,1.128466
624,0,17.64933,1,0.7140083,0,1.390976
624,0,43.80833,1,0.7556086,0,1.279361
624,0,24.37917,1,0.5879535,0,1.246248
624,0,36.07867,0,0.1894172,0,1.765068
624,0,63.88766,0,0.0346533,0.0208933,2.305171
624,0,50.44817,0,0.0023445,0.3489647,0.1836469
624,0,45.69833,0,0.0016101,0.3067525,0.0355202
624,0,52.918,1,0.0008522,0.3292299,0.0502169
624,0,113.4358,0,0.8285007,0,0.5015054
625,1,21.34917,0,0.6906261,0,1.128466
625,0,17.64933,1,0.7140083,0,1.390976
625,0,43.80833,1,0.7556086,0,1.279361
625,0,24.37917,1,0.5879535,0,1.246248
625,0,36.07867,0,0.1894172,0,1.765068
625,0,63.88766,0,0.0346533,0.0208933,2.305171
625,0,50.44817,0,0.0023445,0.3489647,0.1836469
625,0,45.69833,0,0.0016101,0.3067525,0.0355202
625,0,52.918,1,0.0008522,0.3292299,0.0502169
625,0,113.4358,0,0.8285007,0,0.5015054
626,1,21.34917,0,0.6906261,0,1.128466
626,0,17.64933,1,0.7140083,0,1.390976
626,0,43.80833,1,0.7556086,0,1.279361
626,0,24.37917,1,0.5879535,0,1.246248
626,0,36.07867,0,0.1894172,0,1.765068
626,0,63.88766,0,0.0346533,0.0208933,2.305171
626,0,50.44817,0,0.0023445,0.3489647,0.1836469
626,0,45.69833,0,0.0016101,0.3067525,0.0355202
626,0,52.918,1,0.0008522,0.3292299,0.0502169
626,0,113.4358,0,0.8285007,0,0.5015054
627,1,21.34917,0,0.6906261,0,1.128466
627,0,17.64933,1,0.7140083,0,1.390976
627,0,43.80833,1,0.7556086,0,1.279361
627,0,24.37917,1,0.5879535,0,1.246248
627,0,36.07867,0,0.1894172,0,1.765068
627,0,63.88766,0,0.0346533,0.0208933,2.305171
627,0,50.44817,0,0.0023445,0.3489647,0.1836469
627,0,45.69833,0,0.0016101,0.3067525,0.0355202
627,0,52.918,1,0.0008522,0.3292299,0.0502169
627,0,113.4358,0,0.8285007,0,0.5015054
628,1,21.34917,0,0.6906261,0,1.128466
628,0,17.64933,1,0.7140083,0,1.390976
628,0,43.80833,1,0.7556086,0,1.279361
628,0,24.37917,1,0.5879535,0,1.246248
628,0,36.07867,0,0.1894172,0,1.765068
628,0,63.88766,0,0.0346533,0.0208933,2.305171
628,0,50.44817,0,0.0023445,0.3489647,0.1836469
628,0,45.69833,0,0.0016101,0.3067525,0.0355202
628,0,52.918,1,0.0008522,0.3292299,0.0502169
628,0,113.4358,0,0.8285007,0,0.5015054
629,1,21.34917,0,0.6906261,0,1.128466
629,0,17.64933,1,0.7140083,0,1.390976
629,0,43.80833,1,0.7556086,0,1.279361
629,0,24.37917,1,0.5879535,0,1.246248
629,0,36.07867,0,0.1894172,0,1.765068
629,0,63.88766,0,0.0346533,0.0208933,2.305171
629,0,50.44817,0,0.0023445,0.3489647,0.1836469
629,0,45.69833,0,0.0016101,0.3067525,0.0355202
629,0,52.918,1,0.0008522,0.3292299,0.0502169
629,0,113.4358,0,0.8285007,0,0.5015054
630,1,21.34917,0,0.6906261,0,1.128466
630,0,17.64933,1,0.7140083,0,1.390976
630,0,43.80833,1,0.7556086,0,1.279361
630,0,24.37917,1,0.5879535,0,1.246248
630,0,36.07867,0,0.1894172,0,1.765068
630,0,63.88766,0,0.0346533,0.0208933,2.305171
630,0,50.44817,0,0.0023445,0.3489647,0.1836469
630,0,45.69833,0,0.0016101,0.3067525,0.0355202
630,0,52.918,1,0.0008522,0.3292299,0.0502169
630,0,113.4358,0,0.8285007,0,0.5015054
631,0,25.04314,0,0.6906261,0,1.128466
631,1,11.54657,1,0.7140083,0,1.390976
631,0,44.19857,1,0.7556086,0,1.279361
631,0,17.68543,1,0.5879535,0,1.246248
631,0,28.962,0,0.1894172,0,1.765068
631,0,70.14172,0,0.0346533,0.0208933,2.305171
631,0,57.12514,0,0.0023445,0.3489647,0.1836469
631,0,52.51629,0,0.0016101,0.3067525,0.0355202
631,0,59.214,1,0.0008522,0.3292299,0.0502169
631,0,103.9226,0,0.8285007,0,0.5015054
632,0,25.04314,0,0.6906261,0,1.128466
632,1,11.54657,1,0.7140083,0,1.390976
632,0,44.19857,1,0.7556086,0,1.279361
632,0,17.68543,1,0.5879535,0,1.246248
632,0,28.962,0,0.1894172,0,1.765068
632,0,70.14172,0,0.0346533,0.0208933,2.305171
632,0,57.12514,0,0.0023445,0.3489647,0.1836469
632,0,52.51629,0,0.0016101,0.3067525,0.0355202
632,0,59.214,1,0.0008522,0.3292299,0.0502169
632,0,103.9226,0,0.8285007,0,0.5015054
633,0,25.04314,0,0.6906261,0,1.128466
633,0,11.54657,1,0.7140083,0,1.390976
633,0,44.19857,1,0.7556086,0,1.279361
633,0,17.68543,1,0.5879535,0,1.246248
633,0,28.962,0,0.1894172,0,1.765068
633,0,70.14172,0,0.0346533,0.0208933,2.305171
633,1,57.12514,0,0.0023445,0.3489647,0.1836469
633,0,52.51629,0,0.0016101,0.3067525,0.0355202
633,0,59.214,1,0.0008522,0.3292299,0.0502169
633,0,103.9226,0,0.8285007,0,0.5015054
634,0,25.04314,0,0.6906261,0,1.128466
634,0,11.54657,1,0.7140083,0,1.390976
634,0,44.19857,1,0.7556086,0,1.279361
634,0,17.68543,1,0.5879535,0,1.246248
634,0,28.962,0,0.1894172,0,1.765068
634,0,70.14172,0,0.0346533,0.0208933,2.305171
634,0,57.12514,0,0.0023445,0.3489647,0.1836469
634,1,52.51629,0,0.0016101,0.3067525,0.0355202
634,0,59.214,1,0.0008522,0.3292299,0.0502169
634,0,103.9226,0,0.8285007,0,0.5015054
635,0,25.04314,0,0.6906261,0,1.128466
635,0,11.54657,1,0.7140083,0,1.390976
635,0,44.19857,1,0.7556086,0,1.279361
635,0,17.68543,1,0.5879535,0,1.246248
635,0,28.962,0,0.1894172,0,1.765068
635,0,70.14172,0,0.0346533,0.0208933,2.305171
635,0,57.12514,0,0.0023445,0.3489647,0.1836469
635,1,52.51629,0,0.0016101,0.3067525,0.0355202
635,0,59.214,1,0.0008522,0.3292299,0.0502169
635,0,103.9226,0,0.8285007,0,0.5015054
636,0,25.04314,0,0.6906261,0,1.128466
636,0,11.54657,1,0.7140083,0,1.390976
636,0,44.19857,1,0.7556086,0,1.279361
636,0,17.68543,1,0.5879535,0,1.246248
636,1,28.962,0,0.1894172,0,1.765068
636,0,70.14172,0,0.0346533,0.0208933,2.305171
636,0,57.12514,0,0.0023445,0.3489647,0.1836469
636,0,52.51629,0,0.0016101,0.3067525,0.0355202
636,0,59.214,1,0.0008522,0.3292299,0.0502169
636,0,103.9226,0,0.8285007,0,0.5015054
637,1,25.04314,0,0.6906261,0,1.128466
637,0,11.54657,1,0.7140083,0,1.390976
637,0,44.19857,1,0.7556086,0,1.279361
637,0,17.68543,1,0.5879535,0,1.246248
637,0,28.962,0,0.1894172,0,1.765068
637,0,70.14172,0,0.0346533,0.0208933,2.305171
637,0,57.12514,0,0.0023445,0.3489647,0.1836469
637,0,52.51629,0,0.0016101,0.3067525,0.0355202
637,0,59.214,1,0.0008522,0.3292299,0.0502169
637,0,103.9226,0,0.8285007,0,0.5015054
638,0,25.04314,0,0.6906261,0,1.128466
638,0,11.54657,1,0.7140083,0,1.390976
638,0,44.19857,1,0.7556086,0,1.279361
638,0,17.68543,1,0.5879535,0,1.246248
638,0,28.962,0,0.1894172,0,1.765068
638,0,70.14172,0,0.0346533,0.0208933,2.305171
638,0,57.12514,0,0.0023445,0.3489647,0.1836469
638,1,52.51629,0,0.0016101,0.3067525,0.0355202
638,0,59.214,1,0.0008522,0.3292299,0.0502169
638,0,103.9226,0,0.8285007,0,0.5015054
639,0,25.04314,0,0.6906261,0,1.128466
639,1,11.54657,1,0.7140083,0,1.390976
639,0,44.19857,1,0.7556086,0,1.279361
639,0,17.68543,1,0.5879535,0,1.246248
639,0,28.962,0,0.1894172,0,1.765068
639,0,70.14172,0,0.0346533,0.0208933,2.305171
639,0,57.12514,0,0.0023445,0.3489647,0.1836469
639,0,52.51629,0,0.0016101,0.3067525,0.0355202
639,0,59.214,1,0.0008522,0.3292299,0.0502169
639,0,103.9226,0,0.8285007,0,0.5015054
640,0,25.04314,0,0.6906261,0,1.128466
640,0,11.54657,1,0.7140083,0,1.390976
640,0,44.19857,1,0.7556086,0,1.279361
640,0,17.68543,1,0.5879535,0,1.246248
640,0,28.962,0,0.1894172,0,1.765068
640,0,70.14172,0,0.0346533,0.0208933,2.305171
640,0,57.12514,0,0.0023445,0.3489647,0.1836469
640,1,52.51629,0,0.0016101,0.3067525,0.0355202
640,0,59.214,1,0.0008522,0.3292299,0.0502169
640,0,103.9226,0,0.8285007,0,0.5015054
641,0,23.93333,0,0.6906261,0,1.128466
641,0,19.71667,1,0.7140083,0,1.390976
641,0,48.97667,1,0.7556086,0,1.279361
641,0,26.96333,1,0.5879535,0,1.246248
641,1,40.21333,0,0.1894172,0,1.765068
641,0,71.12333,0,0.0346533,0.0208933,2.305171
641,0,56.13333,0,0.0023445,0.3489647,0.1836469
641,0,50.86666,0,0.0016101,0.3067525,0.0355202
641,0,59.12,1,0.0008522,0.3292299,0.0502169
641,0,126.3567,0,0.8285007,0,0.5015054
642,0,23.93333,0,0.6906261,0,1.128466
642,0,19.71667,1,0.7140083,0,1.390976
642,0,48.97667,1,0.7556086,0,1.279361
642,1,26.96333,1,0.5879535,0,1.246248
642,0,40.21333,0,0.1894172,0,1.765068
642,0,71.12333,0,0.0346533,0.0208933,2.305171
642,0,56.13333,0,0.0023445,0.3489647,0.1836469
642,0,50.86666,0,0.0016101,0.3067525,0.0355202
642,0,59.12,1,0.0008522,0.3292299,0.0502169
642,0,126.3567,0,0.8285007,0,0.5015054
643,1,19.12235,0,0.6906261,0,1.128466
643,0,18.49235,1,0.7140083,0,1.390976
643,0,35.18264,1,0.7556086,0,1.279361
643,0,27.85853,1,0.5879535,0,1.246248
643,0,34.64264,0,0.1894172,0,1.765068
643,0,52.26294,0,0.0346533,0.0208933,2.305171
643,0,44.51882,0,0.0023445,0.3489647,0.1836469
643,0,42.71676,0,0.0016101,0.3067525,0.0355202
643,0,24.91647,1,0.0008522,0.3292299,0.0502169
643,0,92.1597,0,0.8285007,0,0.5015054
644,1,19.12235,0,0.6906261,0,1.128466
644,0,18.49235,1,0.7140083,0,1.390976
644,0,35.18264,1,0.7556086,0,1.279361
644,0,27.85853,1,0.5879535,0,1.246248
644,0,34.64264,0,0.1894172,0,1.765068
644,0,52.26294,0,0.0346533,0.0208933,2.305171
644,0,44.51882,0,0.0023445,0.3489647,0.1836469
644,0,42.71676,0,0.0016101,0.3067525,0.0355202
644,0,24.91647,1,0.0008522,0.3292299,0.0502169
644,0,92.1597,0,0.8285007,0,0.5015054
645,1,19.12235,0,0.6906261,0,1.128466
645,0,18.49235,1,0.7140083,0,1.390976
645,0,35.18264,1,0.7556086,0,1.279361
645,0,27.85853,1,0.5879535,0,1.246248
645,0,34.64264,0,0.1894172,0,1.765068
645,0,52.26294,0,0.0346533,0.0208933,2.305171
645,0,44.51882,0,0.0023445,0.3489647,0.1836469
645,0,42.71676,0,0.0016101,0.3067525,0.0355202
645,0,24.91647,1,0.0008522,0.3292299,0.0502169
645,0,92.1597,0,0.8285007,0,0.5015054
646,1,19.12235,0,0.6906261,0,1.128466
646,0,18.49235,1,0.7140083,0,1.390976
646,0,35.18264,1,0.7556086,0,1.279361
646,0,27.85853,1,0.5879535,0,1.246248
646,0,34.64264,0,0.1894172,0,1.765068
646,0,52.26294,0,0.0346533,0.0208933,2.305171
646,0,44.51882,0,0.0023445,0.3489647,0.1836469
646,0,42.71676,0,0.0016101,0.3067525,0.0355202
646,0,24.91647,1,0.0008522,0.3292299,0.0502169
646,0,92.1597,0,0.8285007,0,0.5015054
647,1,19.12235,0,0.6906261,0,1.128466
647,0,18.49235,1,0.7140083,0,1.390976
647,0,35.18264,1,0.7556086,0,1.279361
647,0,27.85853,1,0.5879535,0,1.246248
647,0,34.64264,0,0.1894172,0,1.765068
647,0,52.26294,0,0.0346533,0.0208933,2.305171
647,0,44.51882,0,0.0023445,0.3489647,0.1836469
647,0,42.71676,0,0.0016101,0.3067525,0.0355202
647,0,24.91647,1,0.0008522,0.3292299,0.0502169
647,0,92.1597,0,0.8285007,0,0.5015054
648,1,19.12235,0,0.6906261,0,1.128466
648,0,18.49235,1,0.7140083,0,1.390976
648,0,35.18264,1,0.7556086,0,1.279361
648,0,27.85853,1,0.5879535,0,1.246248
648,0,34.64264,0,0.1894172,0,1.765068
648,0,52.26294,0,0.0346533,0.0208933,2.305171
648,0,44.51882,0,0.0023445,0.3489647,0.1836469
648,0,42.71676,0,0.0016101,0.3067525,0.0355202
648,0,24.91647,1,0.0008522,0.3292299,0.0502169
648,0,92.1597,0,0.8285007,0,0.5015054
649,1,19.12235,0,0.6906261,0,1.128466
649,0,18.49235,1,0.7140083,0,1.390976
649,0,35.18264,1,0.7556086,0,1.279361
649,0,27.85853,1,0.5879535,0,1.246248
649,0,34.64264,0,0.1894172,0,1.765068
649,0,52.26294,0,0.0346533,0.0208933,2.305171
649,0,44.51882,0,0.0023445,0.3489647,0.1836469
649,0,42.71676,0,0.0016101,0.3067525,0.0355202
649,0,24.91647,1,0.0008522,0.3292299,0.0502169
649,0,92.1597,0,0.8285007,0,0.5015054
650,1,19.12235,0,0.6906261,0,1.128466
650,0,18.49235,1,0.7140083,0,1.390976
650,0,35.18264,1,0.7556086,0,1.279361
650,0,27.85853,1,0.5879535,0,1.246248
650,0,34.64264,0,0.1894172,0,1.765068
650,0,52.26294,0,0.0346533,0.0208933,2.305171
650,0,44.51882,0,0.0023445,0.3489647,0.1836469
650,0,42.71676,0,0.0016101,0.3067525,0.0355202
650,0,24.91647,1,0.0008522,0.3292299,0.0502169
650,0,92.1597,0,0.8285007,0,0.5015054
651,1,19.12235,0,0.6906261,0,1.128466
651,0,18.49235,1,0.7140083,0,1.390976
651,0,35.18264,1,0.7556086,0,1.279361
651,0,27.85853,1,0.5879535,0,1.246248
651,0,34.64264,0,0.1894172,0,1.765068
651,0,52.26294,0,0.0346533,0.0208933,2.305171
651,0,44.51882,0,0.0023445,0.3489647,0.1836469
651,0,42.71676,0,0.0016101,0.3067525,0.0355202
651,0,24.91647,1,0.0008522,0.3292299,0.0502169
651,0,92.1597,0,0.8285007,0,0.5015054
652,1,19.12235,0,0.6906261,0,1.128466
652,0,18.49235,1,0.7140083,0,1.390976
652,0,35.18264,1,0.7556086,0,1.279361
652,0,27.85853,1,0.5879535,0,1.246248
652,0,34.64264,0,0.1894172,0,1.765068
